x,y,velocity
-2.467286976250305,-0.10864376072208426,5.0
-2.320014979112905,-0.09834549947371207,5.0
-2.1665441124978173,-0.08761377104511148,5.0
-2.013072720150154,-0.07688200585370764,5.0
-1.859601327802487,-0.06615024066230357,5.0
-1.7061299354548218,-0.05541847547089973,5.0
-1.5526585431071567,-0.04468671027949589,5.0
-1.3991871507594933,-0.03395494508809205,5.0
-1.2457157584118281,-0.023223179896688206,5.0
-1.092244366064163,-0.012491414705284365,5.0
-0.938772973716496,-0.0017596495138803014,5.0
-0.7853015813688309,0.008972115677523762,5.0
-0.631830714753745,0.019703844106124357,5.0
-0.4845576987448119,0.03000215581225385,5.0
-0.4725442676719229,0.030597086517289096,5.0
-0.3343912673319416,0.03428551531336588,5.03159106233397
-0.1901802369459471,0.03463902557571763,5.063381723711818
-0.04574477365038909,0.031790061611934206,5.095373245242711
0.09887493149284943,0.02630631647387416,5.127566896003772
0.2436331812878425,0.018841290509481023,5.159963953090423
0.3884803229225575,0.010105052012232552,5.192565701667047
0.5333648341249546,0.000834403799490735,5.225373435017966
0.6782353678826762,-0.008236357641944858,5.258388454598752
0.8230426790205136,-0.016402993496467788,5.291612070087843
0.9677413664664893,-0.023016238186130522,5.325045599438509
1.1122913772697718,-0.027503307828410595,5.358690368931128
1.2566592317029475,-0.029385420015329844,5.392547713225798
1.4008189424602246,-0.0282909389597803,5.426618975415282
1.5447526144739463,-0.02396395327151013,5.460905507078293
1.6884507247073817,-0.016268277180543356,5.495408668333097
1.831912093015342,-0.005187033824395781,5.530129827891488
1.9751435654587528,0.009181873564466647,5.565070363113062
2.1181594400698085,0.026633973599510252,5.600231660059868
2.260980671836121,0.04686959599652796,5.635615113551393
2.4036338985371035,0.06950780276220714,5.6712221272198855
2.5461503320340313,0.0941022434852905,5.707054113566044
2.6885645607657187,0.12015828044592713,5.743112494015047
2.8309133086721285,0.14715073683505508,5.779398698972931
2.973234193740973,0.17454165036516378,5.815914167883355
3.1155645260647633,0.20179746185527558,5.85266034928468
3.257940180946421,0.22840513057141987,5.889638700867441
3.4003945774500846,0.2538867416307171,5.9268506895321735
3.5429577871101623,0.2778122520558254,5.964297791447603
3.6856557915278145,0.2998101076396945,6.0019814921091985
3.8285099015258686,0.31957554941744304,6.03990328639811
3.9715363446045897,0.3368765133235643,6.07806467864046
4.114746021819953,0.351557106994726,6.116467182667027
4.258144430041447,0.36353872153493916,6.155112321873291
4.401731740956128,0.37281890170485665,6.194001629279868
4.545503024256319,0.37946815418917024,6.233136647593326
4.6894485992364086,0.3836249195279329,6.272518929267379
4.833554496557758,0.38548896857083803,6.312150036564479
4.977803010221103,0.38531350890413263,6.352031541617776
